text,funny
"Bolas of three weights are usually designed with two shorter cords with heavier weights , and one longer cord with a light weight.",0
Bold Jack Donahue is recorded as the last convict bushranger.,0
Bolivia referendum for fourth presidential term may be close call  ,0
Bolivia's Morales loses ground ahead of Feb. 21 referendum: poll,0
Bolivia's Morales loses referendum on extending presidency: official ,0
Bolivian President Morales says result still not clear in referendum ,0
Bolivian president's woes deepen as ex-girlfriend is held ,0
Bomb explosion at police station kills 4 in northern Nigeria,0
Bomb kills at least five Somali soldiers outside Mogadishu ,0
Bomb kills five soldiers in western Pakistan ,0
"Bombardier to cut jobs, signs with Air Canada for 75 CSeries jets:",0
"Bombing in Ankara kills 18, injures 45:",0
Bombs hamper troops two weeks after victory declared in Iraq's Ramadi ,0
Bond King musical chairs: Gundlach replaces Gross on Barron's Roundtable ,0
Boniface quickly dismissed the other delegates and asked Dante alone to remain in Rome.,0
Boohbah is a 2003 television show aimed at children between three and six years olds.,0
Book penned by Canadian serial killer pulled by publisher ,0
"Booklist in 2001 said that `` Marillier 's virtuosic pacing and vivid , filmic style make this an engaging continuation of one of the last year 's best fantasies ''.",0
Boosting economy is way to beat extremism: Iran president ,0
Bootleg liquor kills at least 24 in Indonesian village: media,0
BootVis was used to measure boot time.,0
Border hospitals overwhelmed by Russian-backed assault on Syria's Aleppo  ,0
Boredom is an anagram of bedroom. My wife gets this.,1
Boris Johnson defies David Cameron to campaign for Brexit :,0
"Born and raised in Montreal , he was given his nickname due to friends deciding he looked like comic-strip character Andy Gump.",0
"Born and raised in Vienna , he began writing at an early age.",0
"Born in 1048 CE and originating from Nisa , he ranks as one of the great masters of the Persian panegyric qasideh.",0
"Born in Ajaccio , Corsica , she goes by the stage name AlizÃ©e - the feminine form of alizÃ© , the trade wind.",0
"Born in Artena , Acciarito was an ironsmith by trade and lived near Rome.",0
"Born in Augusta , New York , William Miller graduated from Hamilton College in 1861.",0
"Born in Leicester , he started to learn the piano around the age of six.",0
"Born in New York , New York , Jennings was owner of the New York Rangers from 1959 until his death in 1981.",0
"Born in New York City , Hilton is the oldest of four children of Richard and Kathy Hilton.",0
"Born in New York City , New York , he worked for The Walt Disney Company as a character designer and story artist beginning in 1933 on the Mickey Mouse short , `` Mickey 's Gala Premiere ''.",0
"Born to a dog demon father and human mother , InuYasha is a half-demon who initially wants to use the powers of the Shikon Jewel to become a full demon.",0
"Borrow money from a pessimist, they don't expect it back.",1
"Borrow money from pessimists, they don't expect it back.",1
Borrowed Garments Never Fit Well,0
Bosnia eyes closure of radical Islamic centers over links to Syria militants ,0
Bosnia files for European Union membership - EU's Mogherini ,0
Bosnia not ready for EU membership: diplomats ,0
Bosnia to apply for EU membership Feb. 15: presidency,0
Bosnian Serb general Zdravko Tolimir dies in The Hague ,0
"Boss: ""How good are you at PowerPoint?"" Me: ""I Excel at it."" Boss: ""Was that Microsoft Office pun?"" Me: ""Word.""",1
Bosses are like slinkies. Never fun unless you seem them fall down the stairs.,1
"Both at one time handled passengers and general goods , as well as sugar cane.",0
"Both continue to carry the name Dahmer and say they love Jeffrey despite his crimes . Lionel Dahmer 's first wife , Joyce , died of cancer in 2000 at the age of 64.",0
"Both describe God as the One Divine Person , Jesus Christ , who has a Divine Soul of Love , Divine Mind of Truth , and Divine Body of Activity.",0
Both Keymer and Clayton 's records go back as far as The Domesday Book.,0
Both men and women use physical attractiveness as a measure of how ` good ' another person is.,0
"Both parents and children say that young girls feel intense pressure from television shows and other children to look pretty and sexy and say that peer pressure , magazines , pop stars like Britney Spears and TV shows like Miley Cyrus ' Hannah Montana increase children 's demands to have spa treatments such as waxing , microdermabrasion and chemical peels.",0
Both programs continue today in syndication.,0
"Both requests can't be satisfied , so a deadlock occurs.",0
Both tools use these words.,0
Bought a cake for my girlfriend and wrote 'I'm baking up with you' on it.,1
"Bought a suit made from a cactus, looked pretty sharp in it.",1
Bought my gay friend a GPS just so it would tell him to go straight.,1
"Bought my girlfriend slippers and a dildo for Christmas. If she doesn't like the slippers, she can go fuck herself!",1
Bought my mum a fridge for Christmas. You should've seen her face light up when she opened it.,1
Bought myself a universal remote control last night. This could change everything..,1
Bought the missus a vibrator for her birthday. She's done nothing but moan ever since.,1
"Boult grabs two, Australia increase lead further  ",0
"Bourbon vessel attacked off Nigeria, two kidnapped ",0
"Bourke 's account was from an interview with Crazy Horse 's relative and rival , Little Big Man , who was present at Crazy Horse 's arrest and wounding . The interview took place over a year after Crazy Horse 's death.",0
"Box Office:‘Kung Fu Panda 3’ trumps ‘Hail, Caesar!",0
"Boxing Day is traditionally celebrated on 26 December , St. Stephen 's Day , the day after Christmas Day.",0
BP extends scope of Khazzan gas field development in Oman  ,0
"BP reports worst annual loss in at least 20 years, cuts more jobs",0
Brackish water condition commonly occurs when fresh water meets sea water.,0
"Brackish water is water that has more salinity than fresh water , but not as much as seawater.",0
Branson's Virgin Galactic moves to return to space race  ,0
Branson's Virgin Galactic unveils new passenger spaceship  ,0
Brazil authorizes forced entry to private property to fight Zika ,0
Brazil confirms Zika infection from a blood transfusion:  ,0
"Brazil court authorizes probes of former Rousseff top aide, Sao Paulo mayor ",0
Brazil dam burst tailings spill below early estimates  ,0
"Brazil enlists army, cabinet in campaign against Zika  ",0
Brazil justice minister to quit as Lula probe tension grows - sources  ,0
Brazil justice minister to quit as Lula probe tension grows: papers ,0
Brazil justice minister to resign: presidency source ,0
Brazil orders release of senator in corruption probe ,0
Brazil police accuse seven of murder over Samarco dam burst ,0
Brazil police include Lula in investigation of auto sector bills ,0
Brazil police launch new round of raids in corruption probe ,0
Brazil police probe possible Odebrecht bribes to Peru president  ,0
"Brazil police targets Rousseff campaigner in raids, TV Globo says ",0
Brazil President called as witness in bribery investigation ,0
Brazil says Zika virus outbreak worse than believed  ,0
Brazil sees worst decline in global corruption rankings  ,0
Brazil Supreme Court votes to indict lower house speaker on graft charges ,0
Brazil's Petrobras corruption investigation targets Lula  ,0
Brazil's Rousseff bolstered by allied whip victory in house ,0
Brazil's Rousseff declares war on mosquito spreading Zika virus:,0
Brazil's Rousseff gains approval despite corruption: poll ,0
Brazilian studies aim to unravel Zika's link to birth defects ,0
Brazilians clash after questioning of ex-President suspended ,0
"Bread , pasta , crackers , many cakes , and many other foods are made using flour.",0
"Breaking News Adam Johnson is set to sign for Man United, after hearing they have players Young, Blind and Keane.",1
BREAKING NEWS: A lorry containing Vanish has overturned in Middlesex causing Staines to completely disappear.,1
Breaking News: A mass fight has broken out in a petrol station. 23 People arrested in Total.,1
Breaking News: Pedigree Chum have gone bust! They've called in the retrievers.,1
Breaking News! Ne ws,1
"Breaking one 's leg is not a good thing to hope for - therefore - by some superstition - if `` good luck '' causes bad luck , then the perceived bad luck of breaking one 's leg causes good.",0
BREAKING: Police are trying to rescue a cow lost in a cannabis field. The steaks have never been higher.,1
"Breasts are like beer. Men may state a preference, but we'll take whatever's on tap.",1
